"","x"
"1110",-2.00382193017492
"1111",-1.97795771883848
"1112",-2.15990039463266
"1113",-2.12237419184265
"1114",-1.90135224789197
"1115",-2.12287090508235
"1116",-2.19321577891881
"1117",-2.20561167331901
"1118",-2.00163213790616
"1119",-2.12220271502803
"1120",-2.08248024786182
"1121",-1.81530733176193
"1122",-1.95530166108776
"1123",-1.88886314380528
"1124",-2.00321749442543
"1125",-2.02742913768324
"1126",-1.92057186641287
"1127",-2.0324853171892
"1128",-1.89965402586544
"1129",-2.03825334554612
"1130",-2.01418599830515
"1131",-2.0327707616248
"1132",-2.01263660125083
"1133",-2.10199285137265
"1134",-2.06735312608371
"1135",-1.90704244070421
"1136",-1.98526172997589
"1137",-1.97242797443668
"1138",-2.06018182352788
"1139",-2.09478801621021
"1140",-2.09201954525346
"1141",-2.07703541082166
"1142",-1.91201027969581
"1143",-1.89133768063797
"1144",-2.16588431523789
"1145",-1.96380884589642
"1146",-2.06166673214232
"1147",-1.79196353448942
"1148",-2.20821546044114
"1149",-2.09161666432022
"1150",-2.11482153579005
"1151",-2.07810396187085
"1152",-2.12370893387206
